cruise,seq,date_time,ctrb_id,bottle,depth,dec_lat,dec_long,adinos,hdinos
01316,1,2016-01-13 15:51:02,C1,12,0,36.795,-121.85,-0.234008612906005,0.485019080985689
01316,2,2016-01-13 19:41:10,Mooring1,12,0,36.749,-122.022,-0.473618153776134,-0.342980569950135
03416,2,2016-02-03 17:16:13,mooring1,12,0,36.747,-122.023,-0.680693056122542,0.123824305935094
03416,3,2016-02-03 19:52:55,mooring2,12,0,36.69,-122.378,2.69542281011903,1.0451510319124
07016,1,2016-03-10 15:44:44,C1,12,0,36.796,-121.849,0.704647794251962,1.17399554254241
07016,2,2016-03-10 17:17:39,mooring1,12,0,36.763,-122.02,-0.11069583430299,0.638205660535208
07016,3,2016-03-10 20:07:57,mooring2,12,0,36.696,-122.379,-1.0996578350613,1.22424179344677
09016,1,2016-03-30 14:44:16,c1,12,0,36.801,-121.849,-1.02027164406707,0.393094911740702
09016,2,2016-03-30 16:12:07,mooring1,12,0,36.75,-122.013,NA,0.44874743353066
09016,3,2016-03-30 18:47:29,mooring2,12,0,36.686,-122.36,1.22125018705068,2.49181920294628
11216,1,2016-04-21 14:39:53,c1,12,0,36.796,-121.846,1.77003536708087,2.04839672461497
11216,2,2016-04-21 16:08:26,mooring1,12,0,36.75,-122.018,-2.59352580237408,2.31955144696509
11216,3,2016-04-21 18:44:15,Mooring2,12,0,36.694,-122.377,-0.615319848095859,1.67956379515468
14016,1,2016-05-19 14:46:45,C1,12,0,36.796,-121.847,-0.193454903134082,3.23573656041382
14016,2,2016-05-19 16:30:19,mooring1,12,0,36.745,-122.019,-0.856188599472721,1.61999696886734
16016,1,2016-06-08 14:45:45,C1,12,0,36.8,-121.84,1.62864997322334,3.40326461013891
16016,2,2016-06-08 16:15:23,Mooring1,12,0,36.746,-122.019,0.0476533277395118,2.36217802986536
16016,3,2016-06-08 18:47:12,Mooring2,12,0,36.689,-122.376,5.62004367874507,2.35892714592431
18016,1,2016-06-28 14:52:56,C1,12,0,36.7998,-121.8492,3.15714292163473,4.46604767213493
18016,2,2016-06-28 16:41:18,mooring1,12,0,36.7525,-122.0157,2.5983681387762,5.52192387068305
22416,1,2016-08-11 15:13:00,C1,12,0,36.7983,-121.847,8.12554277482304,3.31468798774885
22416,2,2016-08-11 16:56:23,mooring1,12,0,36.748,-122.0207,5.86030560086282,2.72689720854045
22416,3,2016-08-11 18:04:35,mooring1,12,0,36.748,-122.0207,4.22726857042605,2.03573204901307
24416,1,2016-08-31 14:42:02,C1,12,0,36.7933,-121.8383,3.35023462913085,2.22714685180931
24416,2,2016-08-31 16:11:04,mooring1,12,0,36.7563,-122.0133,1.93613582128412,2.22259316736441
24416,3,2016-08-31 19:02:22,mooring2,12,0,36.6907,-122.3767,4.69351106379971,2.66686925327704
CANON16,12,2016-09-25 20:05:31,Mooring2,12,0,36.6978,-122.3783,3.02066627164269,2.16044832294659
CANON16,13,2016-09-25 22:59:17,Mooring1,12,0,36.7467,-122.0313,5.91053066829271,3.50018328256748
CANON16,14,2016-09-26 01:03:27,C1,12,0,36.7968,-121.85,9.27782022876678,3.93117677520298
30616,1,2016-11-01 14:42:28,C1,12,0,36.7943,-121.8435,3.89807366418102,2.25443590335654
30616,2,2016-11-01 16:27:04,mooring1,12,0,36.754,-122.0198,6.4247091375424,1.44022794188172
30616,3,2016-11-01 19:09:04,Mooring2,12,0,36.6917,-122.382,9.6047810650539,5.18474875646138
34916,1,2016-12-14 15:49:28,C1,12,0,36.7952,-121.85,4.2651155000513,5.11963596035946
34916,2,2016-12-14 17:25:21,mooring1,12,0,36.7528,-122.0263,2.64819063655482,3.62226258804634
34916,3,2016-12-14 20:02:11,mooring2,12,0,36.6995,-122.3772,-0.264663706158343,3.62723397077064
00917,1,2017-01-09 15:51:07,C1,12,0,36.7972,-121.8498,2.93893978099198,3.07994184164025
00917,2,2017-01-09 17:35:17,mooring1,12,0,36.7487,-122.0238,3.60498975416198,2.44507713135038
00917,3,2017-01-09 20:23:21,mooring2,12,0,36.6937,-122.3745,2.03708099440238,3.04521971837628
03917,1,2017-02-08 15:49:46,C1,12,0,36.7983,-121.8483,0.684287045227627,1.62051097912009
03917,2,2017-02-08 17:33:40,mooring1,12,0,36.7538,-122.018,1.19424999058879,0.229042120499557
03917,3,2017-02-08 20:36:13,mooring2,12,0,36.6932,-122.375,1.12764571020293,1.02144538634402
06617,1,2017-03-07 15:47:05,C1,12,0,36.8005,-121.8603,3.6216787792542,2.63548466954438
06617,2,2017-03-07 17:26:19,mooring1,12,0,36.7453,-122.0208,1.25492463041982,1.59340405439695
06617,3,2017-03-07 20:05:03,mooring2,12,0,36.6893,-122.3762,1.04243974164291,1.82890350835492
08717,1,2017-03-28 14:46:50,c1,12,0,36.7985,-121.8517,5.23567499325205,0.0440790844393127
08717,2,2017-03-28 16:24:13,mooring1,12,0,36.7445,-122.0228,3.65696465168225,0.774820250777594
10717,1,2017-04-17 14:48:43,C1,12,0,36.794,-121.8512,4.77827947316133,1.74865483674868
10717,2,2017-04-17 16:26:58,mooring1,12,0,36.7475,-122.0172,0.775594072787409,0.889176028388407
10717,3,2017-04-17 19:16:31,mooring2,12,0,36.6905,-122.3805,0.981968728562807,1.02274908468818
CANON17S,1,2017-05-02 15:14:49,C1,12,0,36.797,-121.847,2.32305396888557,3.57854525684902
CANON17S,5,2017-05-03 00:53:10,mooring1,12,0,36.7472,-122.022,2.24605897333164,2.7316765543832
CANON17S,6,2017-05-03 04:10:11,mooring2,12,0,36.6963,-122.3785,0.162798890305091,3.61072613749979
CANON17S,30,2017-05-08 04:22:45,C1,12,0,36.7977,-121.8465,3.2837539008505,4.99476541778727
18017,1,2017-06-29 14:46:52,C1,12,0,36.7953,-121.8538,7.80004594841769,3.57879929064168
18017,2,2017-06-29 16:22:49,mooring1,12,0,36.749,-122.0155,0.669989089988192,3.41137362758865
18017,3,2017-06-29 19:10:27,mooring2,12,0,36.6927,-122.3713,0.889818206177854,2.91605006339342
20017,1,2017-07-19 14:46:44,C1,12,0,36.7998,-121.8503,2.83138166756058,2.66966398765717
20017,2,2017-07-19 16:25:23,Mooring1,12,0,36.7535,-122.0223,2.16446076898966,3.19838074828434
20017,3,2017-07-19 19:07:09,Mooring2,12,0,36.6935,-122.3803,0.69944480880611,1.6213370362255
