cruise,seq,date_time,ctrb_id,bottle,depth,dec_lat,dec_long,pennate,centric
30308,2,2008-10-29 15:42:07,mooring0,7,0,36.832,-121.898,1.82640031977719,2.70663286382076
30308,3,2008-10-29 18:31:45,mooring2,11,0,36.708,-122.39,0.33344551786868,1.6612628954502
30308,4,2008-10-29 20:57:33,mooring1,11,0,36.752,-122.028,2.52513054548281,3.38092786939215
33808,1,2008-12-03 15:28:01,c1,11,0,36.797,-121.845,0.591290519228796,1.955654235162
33808,2,2008-12-03 16:30:33,mooring0,8,0,36.832,-121.9,-1.290842373189,0.881946047546943
33808,3,2008-12-03 19:17:33,mooring2,11,0,36.692,-122.396,-1.33482208275093,-1.07910382228007
33808,4,2008-12-03 22:09:46,mooring1,11,0,36.748,-122.035,-0.141903483839033,-0.856518237721277
00709,1,2009-01-07 15:31:20,c1,11,0,36.797,-121.847,0.890902357297538,3.35959070435887
00709,2,2009-01-07 16:22:12,mooring0,7,0,36.832,-121.899,-0.44240558298189,1.17480698685576
00709,3,2009-01-07 19:19:01,mooring2,11,0,36.691,-122.393,-0.566556821269757,-0.286446835670953
00709,4,2009-01-07 21:44:59,mooring1,11,0,36.752,-122.045,-0.0772061511731392,1.52352440529203
S109,8,2009-01-23 17:04:20,67-55,12,0,36.627,-122.419,-0.873420436555002,-0.142883559556262
S109,9,2009-01-23 20:07:41,H3,12,0,36.735,-122.02,-1.1519276260073,-0.867017351139322
S109,10,2009-01-23 22:51:22,C1,12,0,36.795,-121.846,0.0816491090274031,0.27569577292024
05509,1,2009-02-24 15:34:02,C1,11,0,36.797,-121.846,-0.630305723621569,-0.725567071816057
05509,2,2009-02-24 16:32:58,Mooring0,8,0,36.832,-121.903,-0.64821970507149,-0.379000894997413
05509,3,2009-02-24 19:31:09,Mooring2,11,0,36.707,-122.391,1.10288946184106,0.189143236140885
05509,4,2009-02-24 21:56:10,Mooring1,11,0,36.744,-122.035,-0.227627338480777,-0.392789286859744
08409,1,2009-03-25 14:42:10,c1,11,0,36.798,-121.846,2.44029423416164,3.97108005571666
08409,2,2009-03-25 15:44:15,mooring0,7,0,36.835,-121.898,2.87036993742901,4.21424185016004
08409,3,2009-03-25 19:26:10,mooring1,11,0,36.746,-122.023,2.14755102309265,3.91784605849869
12609,1,2009-05-06 14:49:36,C1,11,0,36.797,-121.847,-0.31207859554764,0.727988124202132
12609,2,2009-05-06 15:39:47,mooring0,8,0,36.833,-121.898,0.0777348157693825,2.19640134968842
12609,3,2009-05-06 18:33:51,mooring2,11,0,36.686,-122.392,1.77023071302818,0.891596319282164
12609,4,2009-05-06 21:07:02,mooring1,11,0,36.757,-122.018,-0.474421373122284,0.352777860162488
14809,1,2009-05-28 14:31:12,C1,11,0,36.797,-121.847,3.36806050306672,5.16212158186703
14809,2,2009-05-28 15:26:34,mooring0,7,0,36.833,-121.9,2.20297390710929,3.82932231678416
14809,3,2009-05-28 18:17:28,mooring2,11,0,36.707,-122.396,1.61427260644366,0.425945283594498
14809,4,2009-05-28 20:40:18,mooring1,11,0,36.755,-122.031,2.64222537747664,3.30629201990795
17409,1,2009-06-23 14:35:04,c1,11,0,36.797,-121.847,3.70369658622051,4.17927752385771
17409,2,2009-06-23 15:26:55,mooring0,7,0,36.833,-121.901,3.91636132131246,5.29275517118009
17409,3,2009-06-23 18:22:12,mooring2,11,0,36.691,-122.381,0.567972770875803,2.04831406971904
17409,4,2009-06-23 20:46:10,mooring1,11,0,36.746,-122.024,1.843764143858,2.70659928236183
S209,75,2009-07-31 02:36:47,c1,12,0,36.797,-121.847,1.2840088350541,5.22525661279275
S209,76,2009-07-31 04:27:51,67-50,21,0,36.734,-122.012,-0.0947151568655904,1.49230998714605
S209,78,2009-07-31 09:46:15,67-55,22,0,36.622,-122.414,1.83527000637649,3.11491774755605
23009,1,2009-08-18 14:31:25,c1,11,0,36.797,-121.847,2.58538104779121,4.5604010889811
23009,2,2009-08-18 15:22:54,mooring0,8,0,36.834,-121.901,2.89429051397634,4.1977271180064
23009,3,2009-08-18 18:16:44,mooring2,11,0,36.693,-122.399,1.78358817495047,4.56312796813139
23009,4,2009-08-18 20:44:19,mooring1,11,0,36.753,-122.033,2.62441406702076,4.4998474251731
25209,1,2009-09-09 14:35:10,c1,11,0,36.798,-121.847,3.6194596790166,4.83591915068719
25209,2,2009-09-09 15:27:29,mooring0,7,0,36.833,-121.897,2.91123569544167,4.6891564276999
25209,3,2009-09-09 18:23:26,mooring2,11,0,36.703,-122.379,3.55442855315688,5.02578355104039
25209,4,2009-09-09 21:07:10,mooring1,11,0,36.753,-122.032,1.56124003282953,2.9989554734597
29509,1,2009-10-22 15:27:11,c1,11,0,36.797,-121.847,0.319508447436951,-2.79881771445714
29509,2,2009-10-22 16:16:26,mooring0,7,0,36.834,-121.906,1.61147922753203,0.725219326559683
29509,3,2009-10-22 19:09:01,mooring2,11,0,36.693,-122.398,2.66360547183998,1.9406400004718
29509,4,2009-10-22 21:41:45,mooring1,11,0,36.757,-122.021,1.60605198665158,-0.658199043412617
31409,1,2009-11-10 15:47:07,c1,11,0,36.797,-121.847,0.899418797897962,1.5740324718635
31409,2,2009-11-10 16:40:57,mooring0,8,0,36.831,-121.904,0.73141840462956,0.695464493515106
31409,3,2009-11-10 19:31:26,mooring2,11,0,36.704,-122.392,-0.714354473937766,0.033311944558228
34909,1,2009-12-15 15:31:45,c1,11,0,36.796,-121.847,-1.63183690737758,-1.87691221091453
34909,2,2009-12-15 16:21:10,Mooring0,8,0,36.833,-121.907,1.72815722076152,1.00516497265509
34909,3,2009-12-15 19:04:44,Mooring2,11,0,36.709,-122.401,2.06475953659131,0.796177934429125
34909,4,2009-12-15 21:38:30,Mooring1,11,0,36.763,-122.032,0.82629381167325,1.53627930487578
02110,1,2010-01-21 17:40:29,c1,11,0,36.796,-121.845,0.440287058309365,-0.119833636702327
02110,2,2010-01-21 18:41:14,Mooring0,7,0,36.837,-121.907,-0.000751282141767769,-0.386718921001405
02110,3,2010-01-21 20:08:37,Mooring1,11,0,36.764,-122.043,0.0194427586296493,-0.830599392417502
04710,1,2010-02-16 15:32:55,c1,11,0,36.797,-121.847,-0.423622459613139,1.33345856189373
04710,2,2010-02-16 16:31:03,mooring0,8,0,36.835,-121.909,-0.210192775805438,2.15857337309306
04710,7,2010-02-16 20:35:18,Mooring1,11,0,36.758,-122.025,0.740314123256031,1.5749034018615
06710,1,2010-03-08 15:33:35,c1,11,0,36.797,-121.847,-1.60848336815648,0.735663898225355
06710,2,2010-03-08 16:36:28,mooring0,8,0,36.837,-121.902,0.0875272439074081,1.6926120198462
06710,3,2010-03-08 19:50:11,mooring2,11,0,36.689,-122.378,0.413592656590252,0.103903154222344
06710,4,2010-03-08 23:05:33,mooring1,11,0,36.739,-122.025,-0.34956314994483,1.13846357220086
09010,1,2010-04-01 14:38:44,c1,11,0,36.797,-121.847,0.468254600586463,3.18677985593958
09010,2,2010-04-01 15:33:55,mooring0,7,0,36.836,-121.907,0.872967277978162,5.07381551816589
09010,3,2010-04-01 18:25:53,mooring2,11,0,36.699,-122.404,0.909320496123268,3.21514700143907
09010,4,2010-04-01 20:57:59,mooring1,11,0,36.756,-122.029,0.498354177570567,2.27446541471667
S210,100,2010-04-18 18:40:27,67-50,12,0,36.792,-122.06,0.0514846260824743,1.4759945159378
S210,102,2010-04-19 00:33:08,67-55,12,0,36.626,-122.418,1.69026166885579,-0.772480473261132
11710,1,2010-04-27 14:35:45,c1,11,0,36.797,-121.847,0.518830102279802,2.70602067634272
11710,2,2010-04-27 15:26:57,mooring0,7,0,36.836,-121.897,0.513927807016006,3.8076345504995
11710,3,2010-04-27 17:46:41,mooring1,11,0,36.768,-122.029,1.60044540072569,4.35191040960109
13810,1,2010-05-18 14:34:48,c1,11,0,36.797,-121.847,4.45600958829883,5.00381618338593
13810,2,2010-05-18 15:31:49,mooring0,11,0,36.838,-121.906,0.0671772241965268,1.52971503694213
13810,3,2010-05-18 18:18:11,mooring2,11,0,36.687,-122.382,3.19788934109039,4.51357733733899
13810,4,2010-05-18 20:41:02,mooring1,11,0,36.747,-122.041,-1.08626384548725,1.49800812707487
16110,1,2010-06-10 14:39:10,c1,11,0,36.797,-121.847,4.48339058971187,3.46008430632173
16110,2,2010-06-10 15:47:10,mooring0,8,0,36.838,-121.897,5.14366059034228,3.24583050145183
16110,3,2010-06-10 18:16:10,mooring1,11,0,36.742,-122.018,3.0329907261943,2.13545602370142
S310,36,2010-07-17 20:26:00,67-55,12,0,36.627,-122.419,2.20696586543938,3.3238223708524
S310,38,2010-07-18 03:13:00,c1,12,0,36.796,-121.847,4.73451638539658,3.4249420003328
S310,39,2010-07-18 05:12:00,H3,12,0,36.725,-122.008,3.05248446600831,2.24975830762051
21410,1,2010-08-02 14:54:43,c1,11,0,36.797,-121.846,0.208184216319682,0.94049268752673
21410,2,2010-08-02 15:57:20,mooring0,7,0,36.835,-121.897,1.97221024943242,1.77583094788314
21410,3,2010-08-02 18:57:18,mooring2,11,0,36.702,-122.4,2.32794752998245,1.58970244288279
21410,4,2010-08-02 21:36:13,mooring1,11,0,36.742,-122.024,2.65872493379062,3.49123763918065
23810,1,2010-08-26 14:37:33,c1,11,0,36.797,-121.847,5.65099514194198,3.93279792460123
23810,2,2010-08-26 15:37:02,Mooring0,7,0,36.837,-121.899,5.71121805541514,4.05426090617401
23810,3,2010-08-26 18:26:58,Mooring2,11,0,36.686,-122.394,0.430443208398329,1.62024945649511
23810,4,2010-08-26 21:05:16,Mooring1,11,0,36.748,-122.026,5.40457699538244,3.76519218328942
S410,1,2010-09-09 19:18:09,c1,12,0,36.7968,-121.8467,4.28734282241044,2.52449171963224
S410,2,2010-09-09 21:50:58,H3,11,0,36.737,-122.021,1.84837780206533,-0.282167969764252
S410,3,2010-09-10 02:29:18,67-55,12,0,36.626,-122.419,3.64791502757572,2.73509672399747
30110,1,2010-10-28 16:24:00,c1,11,0,36.798,-121.848,2.84848438124304,1.48962276343328
30110,2,2010-10-28 17:54:00,mooring0,8,0,36.832,-121.902,1.66467259931953,2.2869304967096
30110,3,2010-10-28 19:09:00,mooring1,11,0,36.752,-122.035,1.22583654136946,1.76874123741283
S510,2,2010-11-04 14:23:00,C1,12,0,36.796,-121.849,2.06222798484631,3.05703233779606
S510,3,2010-11-04 16:32:00,H3,12,0,36.735,-122.023,2.33926556322974,2.25764609356079
S510,5,2010-11-04 21:04:00,67-55,12,0,36.625,-122.417,1.06944537296234,1.48117626741002
01211,1,2011-01-12 15:34:41,c1,11,0,36.797,-121.847,-1.16090054355496,-0.424832959932898
01211,2,2011-01-12 16:26:52,Mooring0,8,0,36.836,-121.903,-1.73122708695967,-2.28467641495075
01211,3,2011-01-12 19:08:42,Mooring2,11,0,36.708,-122.398,-0.384389761650956,-0.772491298970459
01211,4,2011-01-12 21:32:36,Mooring1,11,0,36.753,-122.031,-1.30558110908072,-0.977496147318561
06611,1,2011-03-07 15:47:04,c1,11,0,36.797,-121.849,0.391126804166883,-0.36330401058668
06611,2,2011-03-07 16:54:48,mooring0,7,0,36.833,-121.9,-0.0623318908712193,2.35039477664952
08811,1,2011-03-29 14:28:53,c1,11,0,36.798,-121.846,0.515603591079086,0.675807208437781
08811,2,2011-03-29 15:26:50,Mooring0,7,0,36.831,-121.898,0.808537578362097,0.601994147833372
08811,3,2011-03-29 18:17:17,Mooring1,12,0,36.756,-122.02,0.634933680900892,0.579421776570491
S211,10,2011-04-03 22:17:00,67-50,12,0,36.784,-122.055,1.3367353514645,2.80082687124922
S211,11,2011-04-04 05:22:00,67-55,12,0,36.62,-122.412,0.744183867026499,1.5819906593028
10811,1,2011-04-18 15:17:00,c1,11,0,36.797,-121.846,2.58267562246392,4.92201565727707
10811,2,2011-04-18 16:42:00,Mooring0,11,0,36.835,-121.899,3.67522500497719,6.33003003777205
10811,3,2011-04-18 18:51:00,shb,11,0,36.972,-122.156,2.70066916145847,4.73067331819802
10811,4,2011-04-18 20:08:00,tpt,11,0,36.943,-122.078,2.17863496737029,4.54951718080465
10811,6,2011-04-18 22:50:00,mooring1,11,0,36.741,-122.025,3.01409356851194,4.17462919447568
13911,1,2011-05-19 14:44:53,C1,11,0,36.797,-121.848,-0.358239023616745,1.49250401615681
13911,3,2011-05-19 18:52:46,Mooring2,12,0,36.703,-122.382,-0.467033644021376,-0.131516281468338
16711,1,2011-06-16 18:07:44,blw,11,0,36.899,-122.245,-0.893282463825235,-0.327236814719909
16711,2,2011-06-16 19:19:28,blf,11,0,36.899,-122.171,3.25737997365824,4.42923247303314
16711,3,2011-06-16 21:09:44,ble,11,0,36.9,-121.899,2.60280730815619,3.43804341852785
17111,1,2011-06-20 15:39:54,c1,12,0,36.797,-121.846,3.13757674161863,4.46236932427142
17111,2,2011-06-20 16:57:54,mooring0,12,0,36.837,-121.897,2.43476181847122,1.44243577187636
17111,3,2011-06-20 19:29:04,mooring1,11,0,36.765,-122.021,1.7999756239994,2.17785428990102
17111,5,2011-06-20 21:18:56,blw,12,0,36.901,-122.149,2.97276211793253,4.36895982200712
17211,2,2011-06-21 17:16:00,shb,12,0,36.97,-122.155,2.23571842382181,3.40836394042462
17211,3,2011-06-21 19:47:00,blw,12,0,36.901,-122.299,3.58571158839688,5.90213353912611
19411,1,2011-07-13 15:31:04,C1,12,0,36.796,-121.845,2.86072190206492,4.87121129794417
19411,2,2011-07-13 17:05:04,Mooring1,12,0,36.754,-122.015,3.72616623110993,5.88123147703618
19411,3,2011-07-13 19:13:12,shb,5,0,36.971,-122.157,1.00574415796649,2.19267557965078
19411,4,2011-07-13 19:45:02,tpt,5,0,36.943,-122.079,1.53807681032999,4.44841852320207
19411,5,2011-07-13 20:52:54,Mooring0,12,0,36.834,-121.899,3.0141323491067,5.56930195365657
21511,1,2011-08-03 15:36:00,c1,12,0,36.797,-121.846,2.96892109463594,3.56984295820438
21511,2,2011-08-03 17:12:00,Mooring1,7,0,36.7532,-122.022,-0.543343650195635,0.420933519645238
21511,6,2011-08-03 22:07:00,Mooring0,12,0,36.834,-121.899,4.37209823583021,3.51890625160537
25511,1,2011-09-12 15:31:00,c1,12,0,36.796,-121.846,1.70520598738844,3.75420699982723
25511,4,2011-09-12 19:04:00,mooring1,12,0,36.748,-122.031,1.51618008511288,3.79202564746868
25511,7,2011-09-12 22:06:00,m0,12,0,36.834,-121.899,1.84540749738602,3.83722174069496
26411,1,2011-09-21 20:27:00,m0,11,0,36.839,-121.901,3.18317569119595,3.53463866606039
26411,2,2011-09-21 21:33:00,drifter.1,10,0,36.842,-121.903,2.14926665009488,4.14391921225281
CANON11,2,2011-09-29 21:18:53,H3,12,0,36.735,-122.02,1.5840318954313,3.23004406723131
CANON11,4,2011-09-30 02:26:44,67-55,12,0,36.626,-122.419,0.028127681589345,2.80414486100034
29311,1,2011-10-20 14:40:44,C1,11,0,36.797,-121.847,2.97048323243598,2.1950509945936
29311,2,2011-10-20 16:11:35,Mooring1,12,0,36.749,-122.018,2.67564339380829,1.96301137173781
29311,5,2011-10-20 21:34:04,Mooring0,7,0,36.834,-121.898,2.92393337957997,4.13539494665939
31311,1,2011-11-09 15:36:25,C1,12,0,36.798,-121.848,0.982000941316813,3.04899788414658
31311,2,2011-11-09 16:26:31,Mooring0,6,0,36.836,-121.903,1.51202307940013,2.81783636909763
31311,3,2011-11-09 19:15:20,Mooring2,12,0,36.797,-122.414,-0.253504825450215,-0.505697130331761
31311,4,2011-11-09 21:41:56,mooring1,12,0,36.754,-122.037,2.45566096685282,3.00688613729656
34711,1,2011-12-13 16:29:20,c1,12,0,36.797,-121.847,-0.632067133053771,-0.443441156178501
34711,3,2011-12-13 19:21:16,mooring1,12,0,36.757,-122.038,-0.421673761472628,-1.08766344659225
34711,4,2011-12-13 21:08:52,mooring2,12,0,36.693,-122.388,-0.255027742678527,1.04893383008199
06512,1,2012-03-05 16:34:46,c1,12,0,36.797,-121.848,0.857137152543979,4.66300646280479
06512,4,2012-03-05 19:36:24,mooring2,12,0,36.742,-122.322,1.71429582180655,2.22606888490503
11512,1,2012-04-24 15:16:14,C1,12,0,36.797,-121.848,2.90190285188601,4.0781926190621
11512,2,2012-04-24 16:41:42,Mooring1,9,0,36.758,-122.026,0.939060716912298,0.834897579427071
11512,4,2012-04-24 19:39:34,Mooring2,12,0,36.758,-122.336,2.92453542151381,5.00631348183831
13712,1,2012-05-16 15:39:18,c1,12,0,36.796,-121.848,2.75791058603184,2.95247022117906
13712,3,2012-05-16 18:20:32,mooring1,12,0,36.753,-122.02,-1.45968259234926,1.36104167921998
15612,1,2012-06-04 15:29:12,c1,12,0,36.798,-121.846,2.56747186556883,3.55954034728066
15612,4,2012-06-04 17:23:04,mooring2,12,0,36.756,-122.329,-0.946322195802637,1.7592887899178
15612,3,2012-06-04 20:02:24,mooring1,12,0,36.755,-122.022,-1.61916001933234,0.694953048997557
17212,1,2012-06-20 15:22:48,c1,12,0,36.797,-121.847,0.245401984179303,1.22803663390784
17212,3,2012-06-20 17:46:28,mooring1,12,0,36.755,-122.027,0.914032985080896,2.59764155765359
17212,4,2012-06-20 19:23:22,mooring2,12,0,36.747,-122.33,1.475444698901,2.57979696873582
19912,1,2012-07-17 15:17:46,c1,12,0,36.797,-121.847,0.548052041942033,2.15238084906798
19912,3,2012-07-17 18:56:38,mooring1,12,0,36.758,-122.026,1.71407014295668,0.969007652424928
19912,4,2012-07-17 20:17:40,mooring2,12,0,36.751,-122.341,1.62451369952782,4.16194822476054
22112,1,2012-08-08 15:50:16,C1,12,0,36.797,-121.848,3.16534533508736,0.556419829152619
22112,3,2012-08-08 19:16:22,mooring1,12,0,36.736,-122.022,3.21010705130122,0.952925797427602
23512,1,2012-08-22 15:10:22,C1,12,0,36.799,-121.847,3.94433957434869,3.6827618043961
23512,2,2012-08-22 21:07:50,Mooring1,12,0,36.748,-122.024,3.71928949589003,3.16877832050186
C0912,1,2012-09-11 03:22:25,C1,12,0,36.796,-121.846,1.86295872707569,3.17041846331383
C0912,2,2012-09-11 05:03:40,H3,12,0,36.735,-122.019,3.09618199598055,3.64398375665495
C0912,40,2012-09-18 05:20:22,67-55,12,0,36.626,-122.418,-3.54567994867383,-2.36702761873932
28512,1,2012-10-11 15:39:36,C1,12,0,36.796,-121.847,1.38021190040353,0.291642220703419
28512,3,2012-10-11 19:39:14,mooring1,12,0,36.756,-122.024,-1.10207527789978,-0.856480559278523
28512,4,2012-10-11 21:02:30,mooring2,12,0,36.754,-122.332,1.41614753750484,0.940520408057709
30712,1,2012-11-01 23:37:22,Mooring2,12,0,36.752,-122.339,0.0297898435106198,1.18458598856816
30712,2,2012-11-02 16:08:13,C1,12,0,36.797,-121.846,0.362808793361869,0.903060801007152
30712,3,2012-11-02 17:56:31,Mooring1,12,0,36.749,-122.025,1.56018085928897,0.766711719366224
33412,1,2012-11-29 16:27:42,C1,12,0,36.797,-121.847,-0.750365360891757,1.40145608902359
33412,2,2012-11-29 20:33:36,Mooring1,12,0,36.758,-122.018,-1.34556709108586,-0.862595948371268
34812,1,2012-12-13 16:15:10,C1,12,0,36.796,-121.851,-0.885199124396481,0.738031632116093
34812,2,2012-12-13 18:27:02,Mooring1,12,0,36.752,-122.037,-0.503196466601508,-0.373042449455882
34812,3,2012-12-13 20:57:35,Mooring2,12,0,36.683,-122.411,-1.32017334279177,0.00944129042298044
00713,1,2013-01-07 16:30:35,C1,11,0,36.796,-121.848,-0.387568708274366,0.764612127282814
00713,2,2013-01-07 18:02:36,Mooring1,12,0,36.748,-122.022,-2.20490499638957,-0.173953467123451
00713,3,2013-01-07 21:04:06,Mooring2,12,0,36.685,-122.394,-0.354269268469174,-0.457130050495646
07213,1,2013-03-13 17:58:44,c1,12,0,36.798,-121.847,0.978012539797012,0.565097308342746
07213,3,2013-03-13 19:40:46,mooring1,12,0,36.752,-122.022,-1.87654641301379,-2.2584055413823
07213,4,2013-03-13 21:09:34,mooring2,12,0,36.751,-122.333,0.503010364025498,1.69276181570821
10013,1,2013-04-10 14:37:02,C1,12,0,36.797,-121.848,5.28736996178184,2.86665386594458
10013,2,2013-04-10 16:13:33,mooring1,12,0,36.75,-122.015,2.71280395077529,1.43489784119827
10013,3,2013-04-10 19:17:25,mooring2,12,0,36.685,-122.398,2.11386192957006,0.854029296208514
14213,1,2013-05-22 15:47:06,C1,12,0,36.798,-121.848,6.64116132879235,1.85838627712622
14213,3,2013-05-22 19:35:46,mooring1,12,0,36.745,-122.019,6.44573150185702,0.940125220283705
17113,1,2013-06-20 14:39:24,c1,12,0,36.796,-121.848,4.58284141407363,2.21707938192038
17113,3,2013-06-20 18:09:43,mooring2,12,0,36.699,-122.359,0.839067512372282,-0.67470626428526
17113,2,2013-06-20 20:54:51,mooring1,12,0,36.743,-122.016,5.08806175777071,2.29619220194177
19613,1,2013-07-15 14:49:38,C1,12,0,36.796,-121.846,3.24159361072246,0.474526510580148
19613,2,2013-07-15 16:20:19,mooring1,12,0,36.749,-122.02,4.97313424440715,2.03522734179784
24013,1,2013-08-28 14:48:58,C1,12,0,36.797,-121.846,3.4939944972733,0.122344173390208
24013,3,2013-08-28 17:51:40,mooring1,12,0,36.745,-122.016,6.04639264271959,1.82854677532854
24013,4,2013-08-28 19:34:12,mooring2,12,0,36.751,-122.328,4.96182229666615,1.90256518285026
CANON13,1,2013-09-19 20:47:53,c1,11,0,36.797,-121.847,4.64592244687701,2.20603872942932
CN13ID,1,2013-10-07 17:31:45,c1,12,0,36.796,-121.85,1.49825872330407,1.67915891876652
CN13ID,2,2013-10-07 20:01:37,mooring1,12,0,36.776,-122.016,4.01367788769951,2.4139523022927
CN13ID,3,2013-10-07 23:02:51,67-55,12,0,36.62,-122.415,3.87025666932437,3.72496829692332
31613,1,2013-11-12 15:48:16,C1,12,0,36.797,-121.849,2.33806612995917,3.31181286372701
31613,2,2013-11-12 17:34:01,mooring1,12,0,36.749,-122.019,3.89073816179186,4.66857233044419
31613,3,2013-11-12 20:24:31,mooring2,12,0,36.699,-122.373,2.47300485356428,4.32214324823087
34413,1,2013-12-10 15:38:57,C1,12,0,36.797,-121.853,-0.158052448503017,-0.398349980767571
34413,3,2013-12-10 19:36:42,mooring2,12,0,36.703,-122.404,-0.0316268992807709,-0.102157871823082
00814,1,2014-01-08 15:38:33,C1,12,0,36.797,-121.847,-1.68717245264352,-1.90863941279488
00814,2,2014-01-08 17:10:41,mooring1,12,0,36.751,-122.019,-1.44781238189836,-1.01866404699481
00814,3,2014-01-08 19:58:59,mooring2,12,0,36.688,-122.373,-4.02681676343023,-2.51424483636697
05114,1,2014-02-20 15:33:27,c1,12,0,36.796,-121.848,1.91160748246104,3.40502571091603
05114,2,2014-02-20 18:55:57,mooring2,12,0,36.701,-122.385,-0.0611054874137665,-1.92400483200071
05114,3,2014-02-20 21:22:22,mooring1,12,0,36.742,-122.025,0.367824852041033,1.70012926001849
07914,1,2014-03-20 14:47:28,C1,12,0,36.797,-121.85,1.60036124382691,2.34355945990504
07914,2,2014-03-20 17:56:13,Mooring2,12,0,36.688,-122.386,1.21326836640937,2.93101624332928
07914,3,2014-03-20 20:28:44,Mooring1,12,0,36.746,-122.026,3.61895474681711,2.92197119507186
11314,1,2014-04-23 14:32:27,c1,12,0,36.796,-121.847,4.07101603925497,5.49621047171166
11314,3,2014-04-23 17:04:31,mooring1,12,0,36.747,-122.01,3.313572216343,5.04471783583669
11314,5,2014-04-23 19:56:03,mooring2,12,0,36.69,-122.382,3.12970999780773,1.2891877436873
12514,1,2014-05-05 14:43:13,C1,12,0,36.796,-121.85,3.68529571518582,2.77093930019083
12514,2,2014-05-05 16:12:25,MOORING1,12,0,36.751,-122.014,5.10040320446554,4.84816203414385
12514,3,2014-05-05 19:36:38,MOORING2,12,0,36.694,-122.354,4.11350031367254,3.24797413274898
14714,1,2014-05-27 14:54:20,C1,12,0,36.797,-121.849,4.49307084872304,4.15658148358481
14714,3,2014-05-27 18:33:59,mooring2,12,0,36.695,-122.359,0.267828538859898,-1.45171647250838
14714,2,2014-05-27 21:05:00,mooring1,12,0,36.744,-122.017,4.13911631417058,4.73424775755997
17014,1,2014-06-19 14:47:51,C1,12,0,36.797,-121.847,4.60059867252538,3.89887823016604
17014,2,2014-06-19 16:19:15,mooring1,12,0,36.752,-122.014,4.12243800332035,4.9353789982558
17014,3,2014-06-19 19:38:12,mooring2,12,0,36.69,-122.371,4.06343052623268,3.43666538913841
19114,1,2014-07-10 14:43:25,C1,12,0,36.798,-121.845,3.89516974367429,2.13707959047655
19114,2,2014-07-10 16:17:12,mooring1,12,0,36.762,-122.022,4.17599087573991,2.62121902605705
30214,2,2014-10-29 16:27:01,Mooring1,12,0,36.754,-122.016,-0.433895447303702,-1.66793604682841
30214,3,2014-10-29 18:56:18,Mooring2,12,0,36.696,-122.359,-0.401457150710628,-1.3856505683989
32414,1,2014-11-20 16:21:12,c1,12,0,36.796,-121.847,-1.44931510133655,-2.22729210895861
32414,2,2014-11-20 18:08:34,mooring1,12,0,36.766,-122.013,-0.92606585307743,-1.45126817698447
32414,3,2014-11-20 20:45:52,mooring2,12,0,36.704,-122.367,-0.122915936481576,0.478462749787369
GOC15,2,2015-02-07 19:22:49,Mooring1,12,0,36.7353,-122.0202,1.22054226940502,2.71173958694083
12015,1,2015-04-30 14:47:03,C1,12,0,36.798,-121.846,4.02242045242209,4.37832073881656
12015,3,2015-04-30 19:40:47,mooring2,12,0,36.691,-122.345,2.47551485125994,5.19593337774679
13115,1,2015-05-11 14:48:57,C1,12,0,36.796,-121.8455,4.72721833532429,3.65476224987657
13115,2,2015-05-11 16:25:15,Mooring1,12,0,36.755,-122.0058,4.1925481732263,1.88892141829737
13115,3,2015-05-11 19:30:29,Mooring2,12,0,36.7072,-122.343,5.90642054084753,-0.900793929980841
15515,1,2015-06-04 14:45:05,C1,12,0,36.7948,-121.8467,6.51084286757059,3.92623897795725
15515,2,2015-06-04 16:32:30,mooring1,12,0,36.7418,-122.0162,7.19169067841204,4.13655554365326
15515,3,2015-06-04 19:37:13,mooring2,12,0,36.7007,-122.3838,7.40475465315702,3.66561724987658
18815,1,2015-07-07 14:59:24,C1,12,0,36.7948,-121.8478,5.80333590277186,1.39548400668575
18815,2,2015-07-07 16:26:59,Mooring1,12,0,36.7507,-122.0135,4.67381059536757,7.21712575615129
18815,3,2015-07-07 18:58:42,Mooring2,12,0,36.7005,-122.3852,0.794494102515551,3.76466522155308
21515,1,2015-08-03 14:47:22,C1,12,0,36.7962,-121.8485,3.13256933393347,2.44887187613551
21515,3,2015-08-03 19:03:57,Mooring2,12,0,36.6897,-122.3768,2.7312174232336,2.40264425125578
23715,1,2015-08-25 14:40:39,C1,12,0,36.7945,-121.8447,4.4425682059829,2.2531578459304
23715,2,2015-08-25 16:17:53,mooring1,12,0,36.743,-122.0222,4.2796575845624,1.9286635637274
23715,3,2015-08-25 18:56:40,mooring2,12,0,36.6895,-122.3787,1.05232015182878,1.26941048359964
28215,1,2015-10-09 14:49:52,C1,12,0,36.7962,-121.8468,2.1734520135933,2.99652081257536
28215,2,2015-10-09 16:22:46,mooring1,12,0,36.772,-122.0253,2.89296871621229,4.30467802694352
28215,3,2015-10-09 19:00:03,mooring2,12,0,36.6892,-122.3783,1.19970209782728,1.1266991343265
28715,4,2015-10-14 16:34:29,Mooring1,9,0,36.7632,-122.051,NA,0.0459174705046668
29915,1,2015-10-26 14:52:24,C1,12,0,36.796,-121.8478,1.3731769528674,2.03730162178567
29915,2,2015-10-26 16:24:14,mooring1,12,0,36.7435,-122.0238,4.95931142380267,1.51778107105474
32315,1,2015-11-19 15:50:02,C1,12,0,36.7965,-121.8453,4.20176541392918,5.35672867019367
32315,2,2015-11-19 17:26:40,mooring1,12,0,36.7468,-122.016,5.07616743393123,4.93536230819286
